2025-10-28 09:37:00 | likeminded.ca | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 235.08 ms | Cache MISS
2025-10-28 09:38:05 | qingjiaopidaiji.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 134.58 ms | Cache MISS
2025-10-28 09:38:05 | qingjiaopidaiji.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:06 | jcwcn.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 193.80 ms | Cache MISS
2025-10-28 09:38:06 | jcwcn.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:06 | jcwcn.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 291.31 ms | Cache MISS
2025-10-28 09:38:06 | jcwcn.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:06 | jcwcn.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 123.64 ms | Cache MISS
2025-10-28 09:38:06 | jcwcn.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:07 | huhgmbh.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 190.31 ms | Cache MISS
2025-10-28 09:38:07 | huhgmbh.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:07 | huhgmbh.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 299.58 ms | Cache MISS
2025-10-28 09:38:07 | huhgmbh.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:07 | huhgmbh.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 125.35 ms | Cache MISS
2025-10-28 09:38:07 | huhgmbh.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:08 | redcrosseth.org | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 191.17 ms | Cache MISS
2025-10-28 09:38:08 | redcrosseth.org | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:08 | redcrosseth.org | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 305.09 ms | Cache MISS
2025-10-28 09:38:08 | redcrosseth.org | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:08 | redcrosseth.org | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 136.32 ms | Cache MISS
2025-10-28 09:38:08 | redcrosseth.org | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:09 | lookpage.org | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 180.36 ms | Cache MISS
2025-10-28 09:38:09 | lookpage.org | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:09 | lookpage.org | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 291.66 ms | Cache MISS
2025-10-28 09:38:09 | lookpage.org | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:09 | lookpage.org | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 135.25 ms | Cache MISS
2025-10-28 09:38:09 | lookpage.org | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:10 | mplus.hk | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 191.62 ms | Cache MISS
2025-10-28 09:38:10 | mplus.hk | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:10 | mplus.hk | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 290.78 ms | Cache MISS
2025-10-28 09:38:10 | mplus.hk | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:10 | mplus.hk | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 134.65 ms | Cache MISS
2025-10-28 09:38:10 | mplus.hk | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:10 | sandieskorner.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 180.86 ms | Cache MISS
2025-10-28 09:38:10 | sandieskorner.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:10 | sandieskorner.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 301.98 ms | Cache MISS
2025-10-28 09:38:10 | sandieskorner.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:10 | sandieskorner.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 114.44 ms | Cache MISS
2025-10-28 09:38:10 | sandieskorner.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:11 | sinemagrafik.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 181.28 ms | Cache MISS
2025-10-28 09:38:11 | sinemagrafik.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:11 | sinemagrafik.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 296.75 ms | Cache MISS
2025-10-28 09:38:11 | sinemagrafik.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:11 | sinemagrafik.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 114.66 ms | Cache MISS
2025-10-28 09:38:11 | sinemagrafik.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:12 | itattoos.org | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 179.22 ms | Cache MISS
2025-10-28 09:38:12 | itattoos.org | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:12 | itattoos.org | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 298.97 ms | Cache MISS
2025-10-28 09:38:12 | itattoos.org | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:12 | itattoos.org | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 124.23 ms | Cache MISS
2025-10-28 09:38:12 | itattoos.org | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:13 | lgmonitorreview.nl | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 189.10 ms | Cache MISS
2025-10-28 09:38:13 | lgmonitorreview.nl | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:13 | lgmonitorreview.nl | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 302.31 ms | Cache MISS
2025-10-28 09:38:13 | lgmonitorreview.nl | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:13 | lgmonitorreview.nl | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 114.79 ms | Cache MISS
2025-10-28 09:38:13 | lgmonitorreview.nl | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:14 | sscw.ee | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 179.03 ms | Cache MISS
2025-10-28 09:38:14 | sscw.ee | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:14 | sscw.ee | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 311.32 ms | Cache MISS
2025-10-28 09:38:14 | sscw.ee | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:14 | sscw.ee | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 114.75 ms | Cache MISS
2025-10-28 09:38:14 | sscw.ee | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:15 | nucre.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 201.78 ms | Cache MISS
2025-10-28 09:38:15 | nucre.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:15 | nucre.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 290.24 ms | Cache MISS
2025-10-28 09:38:15 | nucre.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:15 | nucre.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 115.07 ms | Cache MISS
2025-10-28 09:38:15 | nucre.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:16 | cornesoft.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 193.83 ms | Cache MISS
2025-10-28 09:38:16 | cornesoft.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:16 | cornesoft.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 301.66 ms | Cache MISS
2025-10-28 09:38:16 | cornesoft.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:16 | cornesoft.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 145.73 ms | Cache MISS
2025-10-28 09:38:16 | cornesoft.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:17 | mattselznick.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 203.57 ms | Cache MISS
2025-10-28 09:38:17 | mattselznick.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:17 | mattselznick.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 315.62 ms | Cache MISS
2025-10-28 09:38:17 | mattselznick.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:17 | mattselznick.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 134.50 ms | Cache MISS
2025-10-28 09:38:17 | mattselznick.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:18 | horn-elektronik.com | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 191.44 ms | Cache MISS
2025-10-28 09:38:18 | horn-elektronik.com | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:18 | horn-elektronik.com | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 301.95 ms | Cache MISS
2025-10-28 09:38:18 | horn-elektronik.com | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:18 | horn-elektronik.com | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 135.29 ms | Cache MISS
2025-10-28 09:38:18 | horn-elektronik.com | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:19 | rousing.dk | Iterative | 198.41.0.4 | Step: Root | Response: Referral | RTT: 180.42 ms | Cache MISS
2025-10-28 09:38:19 | rousing.dk | Iterative | 198.41.0.4 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:19 | rousing.dk | Iterative | 199.9.14.201 | Step: Root | Response: Referral | RTT: 302.25 ms | Cache MISS
2025-10-28 09:38:19 | rousing.dk | Iterative | 199.9.14.201 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
2025-10-28 09:38:19 | rousing.dk | Iterative | 192.33.4.12 | Step: Root | Response: Referral | RTT: 125.01 ms | Cache MISS
2025-10-28 09:38:19 | rousing.dk | Iterative | 192.33.4.12 | Step: Root | Response: FAIL (0) | RTT: - | Cache MISS
